454.83	109.61	69.13	93.12
455.07	109.99	69.54	93.31
455.27	110.39	69.98	93.49
455.49	110.77	70.42	93.68
454.66	110.69	70.83	93.86
454	111.07	72.76	92.75
453.33	111.43	74.7	91.64
452.67	111.8	76.61	90.52
452	112.19	78.54	89.39
446.49	115.35	80.48	88.28
446.17	115.93	82.44	88.03
445.8	116.5	84.42	87.79
445.43	117.08	86.42	87.54
445.1	117.66	88.38	87.3
439.8	118.86	90.37	87.04
439.16	119.11	89.83	87.57
438.57	119.37	89.3	88.09
437.93	119.63	88.78	88.6
437.34	119.89	88.23	89.12
438.03	118.85	87.7	89.64
435.21	118.68	87.08	89.64
432.33	118.5	86.49	89.64
429.5	118.32	85.88	89.64
426.66	118.14	85.27	89.64
425.34	117.96	84.67	89.64
423.43	116.51	86.16	89.78
421.57	115.05	87.65	89.92
419.66	113.58	89.16	90.07
417.8	112.12	90.64	90.21
412.17	110.32	92.13	90.35
412.04	109.99	93.07	89.78
411.87	109.67	94	89.2
411.74	109.35	94.93	88.64
411.57	109.03	95.86	88.06
409.1	110.14	96.8	87.48
409.33	110.19	96.12	88.07
409.6	110.24	95.44	88.66
409.83	110.29	94.76	89.25
410.1	110.35	94.08	89.84
412.03	108.93	93.4	90.42
412.53	109.08	93.4	90.76
413.03	109.25	93.4	91.08
413.53	109.41	93.4	91.4
414.03	109.57	93.4	91.72
414.53	108.92	93.4	92.06
414.17	108.46	91.96	92.02
413.8	108.01	90.52	91.98
413.43	107.55	89.08	91.94
413.07	107.1	87.64	91.9
416.3	106.73	86.2	91.87
415.93	106.35	87.64	91.25
415.57	105.96	89.04	90.64
415.23	105.58	90.48	90.02
414.86	105.19	91.92	89.39
410.93	106.37	93.34	88.76
409.46	106.67	96.52	89.08
407.97	106.97	99.68	89.4
406.51	107.26	102.84	89.72
404.99	107.56	106.04	90.04
395.6	107.07	109.2	90.36
395.53	107.77	107.72	90.6
395.47	108.47	106.24	90.85
395.37	109.17	104.76	91.1
395.3	109.87	103.28	91.36
398.93	109.94	101.8	91.61
396.63	111.14	98.82	91.16
394.37	112.35	95.84	90.73
392.07	113.54	92.86	90.3
389.77	114.74	89.88	89.86
394.93	117.03	86.9	89.43
394.23	117.69	86.89	90.17
393.49	118.34	86.9	90.92
392.8	119	86.88	91.66
392.11	119.65	86.87	92.42
391.39	118.45	86.87	93.15
390.6	117.39	89.16	92.46
389.76	116.34	91.45	91.75
388.96	115.28	93.75	91.05
388.13	114.24	96.04	90.34
381.6	114.94	98.33	89.64
381.1	112.49	99.16	89.07
380.6	110.03	99.98	88.5
380.11	107.57	100.78	87.93
379.61	105.12	101.6	87.36
377.07	104.08	102.42	86.8
378	103.9	104.28	87.64
378.89	103.73	106.13	88.47
379.84	103.54	107.96	89.31
380.73	103.35	109.82	90.14
377.04	101.07	111.66	90.98
