90.94	77.04	57.44	59.94
91.4	77.94	56.52	60.17
90.93	80.46	56.75	58.34
90.94	82.28	55.84	56.74
90.71	82.73	55.61	57.9
90.71	85.46	55.16	56.08
90.48	86.61	54.48	55.84
90.03	87.53	54.24	56.52
88.89	87.52	54.47	55.84
89.11	88.88	53.34	54.94
89.35	89.57	52.64	54.94
88.66	90.71	52.66	53.11
89.11	91.17	51.06	52.19
88.21	91.85	50.58	50.83
87.29	91.4	49.7	51.28
86.38	91.86	50.14	51.5
85.47	92.54	48.78	51.28
82.74	94.13	48.55	50.14
81.82	94.13	47.64	50.14
78.86	94.14	48.32	50.82
77.26	93.68	46.95	49.22
75.21	93.22	47.41	48.32
84.08	92.62	49.69	48.78
99.58	95.8	52.04	49.15
115.07	98.97	54.4	49.53
129.3	103.08	54.04	50.12
143.52	107.19	53.69	50.7
177.24	127.8	53.34	54.28
179.37	127.18	52.42	54.02
179.6	126.27	53.8	55.61
180.74	127.41	52.88	54.01
177.78	127.41	52.88	54.01
177.32	128.08	53.56	53.34
179.6	127.86	52.64	54.7
178.92	128.09	53.56	54.7
180.29	129.68	52.42	53.34
182.79	129.69	52.2	53.56
184.39	129.91	51.04	54.48
185.07	130.14	53.32	55.16
188.26	131.98	52.64	52.87
190.53	132.65	51.51	52.88
191.91	132.88	51.74	52.42
192.82	132.65	51.74	52.88
193.97	132.65	51.04	51.52
194.88	132.65	50.36	51.74
194.64	130.83	50.82	51.74
194.87	131.04	49.92	50.15
194.64	130.13	49.92	51.97
195.33	129.91	49	51.74
196.01	129.01	48.78	50.37
197.38	128.32	48.76	51.04
199.43	128.09	47.86	49.92
199.43	127.18	49	50.14
201.03	126.04	48.09	49.69
203.54	126.27	45.81	47.63
204	124.9	46.49	48.32
205.81	125.36	46.73	46.49
203.53	127.41	48.09	43.76
196.47	127.18	47.86	43.99
189.86	126.72	48.54	44.68
183.7	127.4	47.64	43.08
178.92	126.03	46.72	43.99
172.99	127.18	47.86	42.62
170.94	126.04	45.36	44.44
168.43	124.9	44.68	45.14
164.57	125.58	44.66	44.46
161.82	125.81	45.13	44.22
160.23	126.5	44.9	44.21
158.63	127.4	45.36	43.08
158.4	125.81	44.9	44.9
158.18	125.81	45.58	45.36
157.95	125.58	45.58	46.5
157.94	125.12	45.35	46.27
158.86	125.81	45.58	46.04
159.1	125.81	45.35	46.04
159.1	126.04	45.13	46.04
159.76	125.13	45.59	47.18
160.22	125.81	45.13	46.95
161.13	125.81	45.13	46.95
161.14	126.04	45.58	46.72
162.05	126.05	45.36	46.94
162.29	126.49	45.81	47.63
160.68	127.4	45.82	46.27
157.49	128.09	44.9	46.5
154.53	128.31	43.76	46.95
149.29	129.46	45.58	46.26
144.27	131.98	47.64	46.48
141.3	133.34	46.96	48.09
137.21	134.7	46.96	47.86
132.41	136.76	46.96	48.09
128.32	137.88	48.32	49.69
124.43	140.63	49.69	50.14
122.17	141.99	48.54	50.37
118.97	143.13	48.78	51.06
118.06	144.96	49.46	50.6
116.01	145.64	50.6	52.42
116.24	146.77	50.14	51.52
117.14	145.87	50.84	53.1
119.66	145.19	52.42	53.1
123.3	143.12	52.88	52.65
127.87	140.4	54.25	53.56
133.57	137.88	53.1	54.25
135.84	135.61	52.42	53.56
137.88	134.02	54.47	54.02
143.12	131.97	53.58	53.79
145.41	129.69	52.88	54.47
147.01	128.56	54.48	54.93
150.88	125.35	55.39	56.3
152.26	122.62	54.47	56.3
153.39	119.66	55.16	56.98
152.48	116.01	56.3	57.44
151.57	113.73	55.84	56.98
150.66	111.9	55.84	57.21
148.83	109.63	55.62	58.8
146.55	107.58	55.84	58.12
144.05	105.07	56.3	58.8
140.85	104.39	57.44	57.9
138.11	103.02	57.9	58.58
134.93	101.65	57.9	59.72
132.65	100.28	58.12	61.09
130.6	99.82	57.66	60.86
127.64	99.83	57.66	59.94
125.13	99.6	58.12	60.4
123.08	98.92	59.48	61.76
121.25	98.24	59.95	62.44
120.8	97.09	61.08	62
121.49	95.27	60.63	63.82
122.17	93.9	60.62	64.06
121.26	93.21	63.36	62.91
123.08	91.4	61.54	63.36
123.76	90.03	61.54	63.82
124.67	88.66	61.54	63.82
125.81	87.75	62.22	63.82
127.64	86.83	64.5	63.59
130.83	86.15	62.46	63.37
131.74	84.34	62.9	64.26
134.02	83.19	62.68	65.64
136.07	82.27	63.59	65.88
136.98	81.6	62.68	65.19
136.75	80.91	63.82	64.96
136.52	80.01	63.82	65.87
136.07	80	63.59	65.64
134.46	80	63.59	66.1
133.12	79.54	63.59	66.1
130.6	79.09	62.68	66.78
128.08	80	62.46	66.32
125.57	80.92	63.37	66.32
122.39	82.06	64.28	65.4
120.34	82.73	64.28	66.56
117.15	83.87	65.42	65.42
115.78	83.87	64.96	66.56
115.56	83.88	64.95	67
116.01	83.88	64.5	66.78
115.56	83.88	64.95	67
116.24	84.1	65.18	67.69
115.78	84.32	65.64	67.69
116.24	85.25	64.73	67.46
115.56	85.92	64.72	67.69
114.64	86.6	65.87	67.69
113.96	87.07	65.64	67.22
113.51	86.84	65.87	68.15
113.29	87.07	65.86	67.69
113.49	87.07	65.19	67.46
112.59	86.38	65.64	68.16
111.01	86.62	65.87	68.14
110.32	85.69	65.86	68.38
108.95	85.24	65.86	68.16
108.49	84.33	65.19	67.92
106.68	83.19	65.41	67.7
104.62	82.74	64.72	67.22
101.88	82.28	64.74	66.55
97.78	81.6	65.64	67.47
93.45	81.37	65.18	67.01
97.8	80.6	63.82	67
107.72	80.96	63.75	66.58
117.64	81.31	63.68	66.17
122.57	81.67	63.59	65.75
127.49	82.03	63.52	65.33
132.41	82.38	63.45	64.92
133.34	82.74	63.37	64.5
122	82.74	64.74	65.86
111.29	83.88	67.24	66.08
102.32	88.7	67.47	64.04
94.29	90.95	66.39	63.88
86.26	93.2	65.32	63.71
78.24	95.45	64.24	63.55
75.54	97.7	63.17	63.38
72.85	99.95	62.1	63.22
70.15	102.19	61.03	63.07
71.79	102.11	59.95	62.9
71.57	105.53	60.17	62.68
72.94	108.5	59.95	61.77
75.9	110.54	59.94	60.4
79.08	112.14	59.5	59.94
82.74	113.73	59.48	59.26
86.84	113.74	57.66	59.94
91.17	113.28	57.66	58.12
95.95	112.59	56.3	57.67
99.38	113.96	56.52	56.3
102.55	113.04	56.07	57.43
105.75	113.05	55.39	57.66
109.85	113.73	54.47	57.44
112.14	114.87	54.93	56.3
114.63	114.86	54.25	55.4
117.15	115.1	53.8	54.7
119.89	115.1	53.56	54.24
122.39	115.33	52.43	54.02
123.99	114.64	52.88	54.93
125.81	116.24	52.42	53.56
128.1	115.78	50.36	53.56
129	117.15	51.74	52.88
130.37	118.75	50.14	51.51
131.96	118.75	49.46	50.82
132.19	119.2	49.46	50.84
132.88	119.2	49.68	50.6
134.25	119.2	48.76	50.6
135.62	119.2	47.87	50.14
136.98	119.19	48.78	49.23
139.26	117.83	47.63	49.24
141.77	118.06	46.72	48.32
143.58	117.82	46.96	47.87
145.18	117.83	46.96	47.64
147.46	117.38	46.26	46.95
151.12	116.69	46.26	46.49
153.85	115.78	46.26	46.73
155.9	114.42	45.81	46.96
159.54	113.29	46.74	45.35
164.33	112.15	44.46	45.81
169.12	111.45	43.76	44.68
173.45	111	43.76	44.67
178.23	109.86	43.31	43.99
180.97	108.72	43.3	43.99
185.07	107.81	43.31	43.3
188.95	105.99	43.53	43.99
191.91	104.62	42.62	43.53
195.56	104.16	42.62	42.62
199.66	102.35	42.62	41.7
202.17	101.43	41.7	41.7
204.9	100.29	40.8	41.7
208.09	99.83	40.12	40.34
210.83	98.01	40.79	41.02
214.93	96.18	39.88	41.48
217.45	95.04	39.43	40.8
215.26	94.44	39.88	41.26
209.47	96.3	40.44	41.29
203.69	98.15	40.98	41.34
197.91	100	41.52	41.39
192.12	101.85	42.08	41.43
192.59	101.2	42.62	41.48
188.95	102.11	42.38	41.94
184.38	103.48	43.53	42.62
180.06	104.85	44.44	42.84
177.55	106.22	42.85	42.39
173.22	107.12	43.3	43.76
170.03	108.49	43.76	45.58
168.43	109.17	43.76	46.04
168.21	110.77	43.98	46.04
168.21	112.14	44.2	47.18
165.01	115.56	45.82	46.04
162.74	116.92	45.58	46.96
160.91	119.89	46.04	46.96
157.49	119.89	47.18	49.22
153.85	122.85	47.63	49.46
151.79	124.44	48.78	49.01
149.29	126.27	46.48	48.32
146.54	127.87	47.42	48.09
143.82	127.42	49	49.22
141.77	128.09	48.54	50.14
139.94	128.77	48.78	50.84
139.26	129.7	48.76	51.04
137.44	130.38	49	51.04
136.3	130.6	49.46	51.28
136.75	130.6	49.92	51.51
136.07	129.9	50.36	52.43
134.46	129.91	51.52	51.74
134.46	128.1	51.97	53.79
132.2	129.68	52.42	52.87
129	129.46	51.74	54.02
125.81	130.6	51.74	53.8
121.48	131.51	52.2	54.24
117.15	132.65	52.64	54.02
113.96	132.19	52.64	55.16
110.1	133.33	52.86	55.4
106.67	133.57	53.1	55.6
105.75	134.01	52.88	54.48
107.12	132.19	53.8	54.48
108.04	129.91	54.25	55.16
113.51	128.1	54.92	55.6
118.07	125.36	53.79	54.7
119.19	122.39	55.61	55.4
123.31	119.43	54.7	54.93
124.67	116.93	54.93	56.07
124.66	115.78	53.8	55.16
123.99	114.64	54.47	55.4
122.62	113.5	54.93	56.3
119.66	113.49	54.02	56.08
119.2	113.5	54.92	55.39
117.61	113.5	54.7	55.84
116.7	114.19	56.98	55.61
120.12	114.19	54.25	56.52
119.2	115.11	54.48	55.6
120.11	115.33	56.07	56.52
125.82	115.56	54.92	55.61
129.9	115.1	54.71	55.84
132.65	114.87	55.62	55.84
136.3	115.1	55.84	55.84
137.66	114.88	55.16	56.07
141.08	115.77	55.62	56.08
144.96	117.38	54.02	54.02
146.32	116.92	54.48	54.02
147.46	116.69	53.58	56.3
147.92	118.75	52.65	54.24
146.1	117.83	54.01	54.48
145.64	117.38	53.1	54.24
144.28	117.15	52.43	53.56
142.22	116.01	52.88	54.25
141.54	115.33	52.64	54.7
139.94	115.33	51.97	54.7
138.35	115.56	52.42	54.24
135.38	115.78	52.2	54.02
132.65	115.56	52.42	54.24
130.38	115.78	51.97	53.56
128.1	115.56	50.36	53.1
124.89	114.87	50.84	52.64
121.94	114.19	50.6	52.42
118.52	113.28	51.28	51.96
116.24	112.14	50.36	51.72
115.1	112.14	51.28	52.42
113.28	113.28	51.96	53.33
110.76	112.82	51.98	53.56
109.4	112.35	52.2	53.8
108.03	112.59	52.2	52.65
107.81	112.59	51.28	52.88
106.43	112.59	52.19	52.65
105.53	112.14	52.42	52.87
104.39	111	52.42	53.79
103.25	110.54	52.88	52.42
103.01	109.16	52.65	53.8
102.79	109.16	52.88	53.8
102.79	107.81	52.88	55.15
102.34	108.96	53.1	54
101.88	109.63	52.64	54.02
101.88	110.09	52.42	53.78
100.74	111.67	53.11	53.34
100.51	112.36	52.88	53.1
100.5	113.28	53.11	54.01
100.28	113.73	53.11	55.39
100.97	114.87	54.02	54.02
101.41	116.46	53.8	54.47
102.56	118.06	54.02	55.16
103.49	118.52	54	54.7
104.39	119.89	53.1	54.92
118.75	119.11	57.44	54.93
137.59	122.28	59.56	55.84
156.42	125.45	61.7	56.75
174.3	127.34	62.19	58
186.18	133.23	62.68	59.26
190.75	133.87	60.55	59.49
195.32	134.52	58.42	59.71
199.88	135.16	56.29	59.94
202.62	142.23	57.44	59.48
205.36	142.91	56.52	58.12
202.04	147.05	56.3	57.2
201.71	147.46	54.7	57.9
201.94	148.15	54.47	56.75
198.06	147.68	55.84	57.9
197.61	149.97	55.38	57.21
198.75	150.43	55.38	56.52
198.75	150.2	54.7	56.3
198.97	150.67	54.71	55.6
199.2	150.43	53.1	55.14
196.47	149.96	53.79	54.47
196.92	148.83	53.1	55.16
193.27	148.38	53.34	53.32
192.36	146.1	53.34	54.47
193.73	146.55	52.65	52.88
190.1	144.05	51.73	52.19
190.09	143.82	51.96	52.88
190.31	142.91	50.6	51.96
188.03	141.77	49.46	51.28
186.21	140.63	50.6	51.74
184.39	141.08	49.46	50.84
182.11	140.4	49.46	50.6
178.23	141.08	47.87	49.92
175.04	141.77	49.24	49.24
172.31	141.54	47.18	49
168.66	142.23	47.18	48.54
167.29	141.99	46.96	47.87
165.93	141.99	46.26	46.74
163.87	141.77	44.68	46.04
163.18	141.99	45.14	45.36
164.1	140.63	46.04	46.04
165.7	140.17	44.2	46.72
166.62	138.58	43.98	46.26
168.21	137.9	44.2	45.59
170.49	138.12	42.85	43.99
171.4	136.75	42.62	44.22
172.08	136.75	42.4	43.76
173.68	135.16	41.93	43.76
176.18	135.61	40.12	42.62
174.59	134.93	41.7	42.86
174.59	134.24	41.7	42.18
175.95	133.79	42.16	41.94
178.46	134.47	40.34	41.26
179.15	134.24	40.12	40.8
180.06	135.38	39.66	39.42
180.97	134.93	38.52	40.12
181.88	135.15	38.52	39.65
182.79	135.16	38.52	38.74
183.7	135.61	37.84	37.84
184.17	135.39	37.6	37.6
184.85	136.07	37.6	36.92
185.53	135.61	37.15	36.7
186.21	135.61	36.47	36.7
184.38	136.75	36.02	37.84
182.12	138.12	36.47	38.06
179.38	139.94	36.47	37.38
176.18	141.31	36.47	38.06
174.82	142.9	36.47	37.37
171.62	143.82	36.24	37.82
168.43	145.87	36.24	36.92
165.24	146.55	36.24	38.52
162.05	147.92	36.24	37.6
159.09	149.05	36.24	37.84
156.35	149.97	36.47	38.29
153.16	151.35	36.24	37.6
151.34	152.71	36.24	37.14
149.06	153.62	36.92	37.38
147.46	154.53	37.16	38.06
146.1	156.13	36.92	37.6
144.27	156.58	37.38	38.52
142.45	157.94	38.06	38.3
141.77	158.62	38.06	39.43
140.63	159.77	37.6	39.2
139.04	160.9	37.6	38.75
138.58	161.82	37.6	38.52
138.35	162.05	37.82	38.75
138.35	162.05	37.82	38.75
137.21	162.96	38.52	38.98
137.66	163.41	38.3	38.3
137.43	163.42	37.84	38.52
135.38	163.87	38.3	38.3
