161.2	106.88	105.1	107.96
163.55	105.27	105.12	107.96
165.92	103.66	105.1	107.96
168.26	102.05	105.1	107.96
170.62	100.44	105.11	107.96
172.98	98.83	105.1	107.96
172.36	103.66	105.1	107.96
171.73	108.49	105.1	107.96
171.11	113.32	105.12	107.96
170.49	118.15	105.12	107.96
169.88	122.98	105.1	107.96
170.74	123.23	105.12	107.96
171.61	123.48	105.1	107.96
172.47	123.72	105.12	107.96
173.34	123.97	105.12	107.96
174.2	124.22	105.12	107.96
174.2	121.74	105.12	107.96
174.2	119.27	105.12	107.96
174.2	116.79	105.12	107.96
174.2	114.32	105.12	107.96
174.2	111.84	105.12	107.96
174.08	113.57	105.12	107.96
173.95	115.31	105.12	107.96
173.83	117.04	105.12	107.96
173.7	118.78	105.12	107.96
173.58	120.51	105.12	107.96
175.44	122	105.12	107.96
177.3	123.48	105.12	107.96
179.15	124.97	105.12	107.96
181.01	126.45	105.12	107.96
182.87	127.94	105.12	107.96
184.5	126.15	105.74	108.09
186.13	124.37	106.36	108.2
196.76	120.58	106.98	108.33
207.4	116.79	107.58	108.46
211.97	113.69	108.21	108.58
213.87	115.18	108.21	108.58
215.76	116.67	108.21	108.58
207.15	118.15	108.2	108.58
205.54	119.64	108.2	108.58
203.94	121.13	108.21	108.58
204.56	119.39	108.21	108.58
205.16	117.66	108.22	108.58
205.79	115.92	108.2	108.58
206.41	114.19	108.2	108.58
207.03	112.45	108.2	108.58
207.03	113.19	108.2	108.58
207.03	113.94	108.2	108.58
207.03	114.68	108.2	108.58
207.03	115.43	108.2	108.58
207.03	116.17	108.2	108.58
205.67	118.58	108.7	110.19
204.3	121	109.2	111.8
202.93	123.41	109.69	113.41
201.58	125.83	110.19	115.02
198.98	124.21	110.68	116.64
199.1	126.57	110.68	116.63
199.23	128.93	110.68	116.64
199.35	131.27	110.68	116.63
199.48	133.63	110.68	116.63
199.6	135.99	110.68	116.63
201.09	134.12	110.68	116.64
202.57	132.27	110.68	116.63
204.05	130.41	110.69	116.63
205.55	128.57	110.69	116.63
207.04	126.69	110.69	116.63
209.07	126.26	112.3	117.25
211.12	125.82	113.91	117.87
213.16	125.4	115.52	118.49
215.2	124.95	117.13	119.12
213.22	122.97	118.74	119.74
213.8	125.98	119.66	119.88
214.37	128.99	120.58	120.02
214.95	131.99	121.48	120.18
215.53	134.99	122.42	120.34
213.82	137.62	123.33	120.48
